,tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
11159,tt4196848,movie,Mr. Church,2016,104,"Comedy,Drama",7.6,28961
11163,tt4209788,movie,Molly's Game,2017,140,"Biography,Crime,Drama",7.4,172159
11165,tt4217392,movie,Kung Fu Yoga,2017,107,"Action,Adventure,Comedy",5.1,10460
11166,tt4218572,movie,Widows,2018,129,"Crime,Drama,Thriller",6.8,98097
11167,tt4218696,movie,The Wall,2017,88,"Action,Drama,Thriller",6.2,27585
11168,tt4225622,movie,The Babysitter,2017,85,"Comedy,Horror",6.3,93713
11169,tt4226388,movie,Victoria,2015,138,"Crime,Drama,Romance",7.6,59035
11172,tt4229236,movie,Cobain: Montage of Heck,2015,132,"Animation,Biography,Documentary",7.5,30194
11176,tt4244162,movie,Beta Test,2016,88,"Action,Sci-Fi,Thriller",5.6,19854
11177,tt4244994,movie,The Last Duel,2021,152,"Action,Drama,History",7.4,153965
11178,tt4244998,movie,Alpha,2018,96,"Action,Adventure,Drama",6.6,62875
11180,tt4255304,movie,The Void,2016,90,"Horror,Mystery,Sci-Fi",5.8,36783
11181,tt4257858,movie,Going Clear: Scientology & the Prison of Belief,2015,119,Documentary,8.0,39421
11182,tt4257926,movie,Miracles from Heaven,2016,109,"Biography,Drama,Family",7.1,25946
11184,tt4258698,movie,Southside with You,2016,84,"Biography,Drama,History",6.4,11098
11185,tt4262980,movie,Shin Godzilla,2016,120,"Action,Drama,Horror",6.8,28280
11186,tt4263482,movie,The Witch,2015,92,"Drama,Fantasy,Horror",6.9,260738
11187,tt4266076,movie,The Night Eats the World,2018,93,"Drama,Horror,Thriller",6.0,13713
11188,tt4267026,movie,Hell House LLC,2015,93,"Horror,Mystery",6.4,16422
11191,tt4270516,movie,Grandma,2015,79,"Comedy,Drama",6.7,16113
11193,tt4272866,movie,The Boy and the Beast,2015,119,"Action,Adventure,Animation",7.6,24371
11194,tt4273292,movie,Under the Shadow,2016,84,"Drama,Fantasy,Horror",6.8,27960
11195,tt4273800,movie,The Good Nurse,2022,121,"Biography,Crime,Drama",6.9,14940
11198,tt4276820,movie,The Founder,2016,115,"Biography,Drama",7.2,151307
11202,tt4281724,movie,Terrifier,2016,85,"Horror,Thriller",5.6,26732
11210,tt4284010,movie,"What Happened, Miss Simone?",2015,101,"Biography,Documentary,Music",7.6,14020
11211,tt4285496,movie,Embrace of the Serpent,2015,125,"Adventure,Biography,Drama",7.8,23111
11212,tt4287320,movie,The Circle,2017,110,"Drama,Sci-Fi,Thriller",5.3,93276
11214,tt4291600,movie,Lady Macbeth,2016,89,"Drama,Romance",6.8,23940
11216,tt4298958,movie,Sweet Bean,2015,113,Drama,7.4,11582
11219,tt4302938,movie,Kubo and the Two Strings,2016,101,"Action,Adventure,Animation",7.7,129518
11220,tt4303340,movie,I Am Not a Serial Killer,2016,104,"Drama,Horror,Thriller",6.2,14878
11221,tt4309356,movie,Ivy,2015,104,"Drama,Fantasy,Thriller",8.0,12121
11226,tt4326444,movie,Julieta,2016,99,"Drama,Mystery,Romance",7.1,32063
11228,tt4330758,movie,Black Hawk Down,1997,57,Documentary,7.8,17483
11229,tt4332232,movie,Fractured,2019,99,Thriller,6.4,75654
11230,tt4334266,movie,The Bad Batch,2016,118,"Action,Horror,Mystery",5.2,31985
11232,tt4341582,movie,Queen of Katwe,2016,124,"Biography,Drama,Sport",7.4,17557
11233,tt4348012,movie,Mayhem,2017,86,"Action,Comedy,Horror",6.4,22012
11234,tt4353250,movie,The Last Black Man in San Francisco,2019,121,Drama,7.3,19596
11237,tt4357394,movie,Tau,2018,97,"Sci-Fi,Thriller",5.8,31816
11238,tt4359416,movie,Taxi,2015,82,"Comedy,Drama",7.3,15369
11239,tt4361050,movie,Ouija: Origin of Evil,2016,99,"Drama,Horror,Mystery",6.2,65710
11240,tt4364194,movie,The Peanut Butter Falcon,2019,97,"Adventure,Comedy,Drama",7.6,90430
11244,tt4370784,movie,The Innocents,2016,115,"Drama,History",7.3,10935
11246,tt4375438,movie,The Club,2015,98,"Drama,Mystery,Thriller",7.2,11245
11249,tt4382552,movie,Hot Girls Wanted,2015,84,Documentary,6.1,17732
11250,tt4382872,movie,Extraction,2015,92,"Action,Thriller",4.1,11442
11251,tt4383594,movie,Nine Lives,2016,87,"Comedy,Drama,Family",5.3,22983
11253,tt4385888,movie,20th Century Women,2016,119,"Comedy,Drama",7.3,45819
11254,tt4387040,movie,Airlift,2016,130,"Action,Drama,History",7.9,57216
11258,tt4411504,movie,The Clan,2015,108,"Biography,Crime,Drama",6.9,13411
11259,tt4411584,movie,The Secret: Dare to Dream,2020,107,"Drama,Romance",6.5,14245
11260,tt4411596,movie,My Cousin Rachel,2017,106,"Drama,Mystery,Romance",6.0,19609
11261,tt4419364,movie,Holidays,2016,105,"Fantasy,Horror,Mystery",5.1,11305
11262,tt4420704,movie,Kedi,2016,79,Documentary,7.6,14699
11265,tt4425200,movie,John Wick: Chapter 2,2017,122,"Action,Crime,Thriller",7.4,429085
11267,tt4430136,movie,Pyaar Ka Punchnama 2,2015,137,"Comedy,Drama,Romance",7.3,15348
11268,tt4430212,movie,Drishyam,2015,163,"Crime,Drama,Mystery",8.2,82252
11269,tt4432480,movie,RangiTaranga,2015,149,"Mystery,Thriller",8.2,14396
11270,tt4434004,movie,Udta Punjab,2016,148,"Action,Crime,Drama",7.7,30812
11271,tt4435072,movie,Liger,2022,140,"Action,Drama,Romance",2.9,45413
11272,tt4438848,movie,Neighbors 2: Sorority Rising,2016,92,Comedy,5.7,123622
11273,tt4439620,movie,Redemption Day,2021,99,"Action,Drama,Thriller",4.6,23756
11274,tt4443658,movie,Better Watch Out,2016,89,"Comedy,Horror,Thriller",6.5,38831
11279,tt4458206,movie,Code Name: K.O.Z.,2015,114,"Crime,Mystery",2.0,27600
11288,tt4463816,movie,Terminal,2018,95,"Comedy,Crime,Drama",5.3,22858
11289,tt4463894,movie,Shaft,2019,111,"Action,Comedy,Crime",6.4,53923
11290,tt4465564,movie,Fifty Shades Darker,2017,118,"Drama,Romance,Thriller",4.5,103187
11291,tt4468634,movie,Certain Women,2016,107,Drama,6.4,13597
11292,tt4468740,movie,Paddington 2,2017,103,"Adventure,Comedy,Family",7.8,78896
11294,tt4477536,movie,Fifty Shades Freed,2018,105,"Drama,Romance,Thriller",4.5,66449
11296,tt4479380,movie,SAS: Red Notice,2021,124,"Action,Thriller",5.2,18828
11297,tt4481414,movie,Gifted,2017,101,Drama,7.6,117170
11298,tt4481514,movie,The House,2017,88,"Comedy,Crime",5.6,44800
11299,tt4486986,movie,All I See Is You,2016,109,Drama,5.4,12275
11300,tt4500922,movie,Maze Runner: The Death Cure,2018,143,"Action,Adventure,Sci-Fi",6.2,140365
11301,tt4501244,movie,Why Him?,2016,111,Comedy,6.2,114175
11302,tt4501454,movie,The Meddler,2015,103,"Comedy,Drama,Romance",6.3,13129
11303,tt4503598,movie,Emelie,2015,82,"Horror,Mystery,Thriller",5.4,14320
11304,tt4504044,movie,The Prodigy,2019,92,"Fantasy,Horror,Mystery",5.8,26734
11306,tt4513674,movie,Café Society,2016,96,"Comedy,Drama,Romance",6.6,77561
11307,tt4513678,movie,Ghostbusters: Afterlife,2021,124,"Adventure,Comedy,Fantasy",7.1,179159
11308,tt4520364,movie,Morgan,2016,92,"Action,Horror,Sci-Fi",5.8,43539
11309,tt4520988,movie,Frozen II,2019,103,"Adventure,Animation,Comedy",6.8,171831
11311,tt4530422,movie,Overlord,2018,110,"Action,Horror,Sci-Fi",6.6,99659
11312,tt4530884,movie,I Spit on Your Grave: Vengeance Is Mine,2015,92,"Horror,Thriller",5.1,13884
11313,tt4532038,movie,The War with Grandpa,2020,94,"Comedy,Drama,Family",5.6,21142
11315,tt4532826,movie,Robin Hood,2018,116,"Action,Adventure,Drama",5.3,74187
11316,tt4535650,movie,Dilwale,2015,158,"Action,Comedy,Drama",5.0,35212
11318,tt4537896,movie,White Boy Rick,2018,111,"Crime,Drama",6.5,38062
11320,tt4540710,movie,Miss Sloane,2016,132,Drama,7.5,75482
11321,tt4547056,movie,The Girl with All the Gifts,2016,111,"Action,Adventure,Drama",6.6,60181
11322,tt4547194,movie,I Kill Giants,2017,106,"Drama,Fantasy,Thriller",6.1,32626
11323,tt4550098,movie,Nocturnal Animals,2016,116,"Drama,Thriller",7.5,279041
11324,tt4552524,movie,Jeruzalem,2015,94,"Horror,Sci-Fi,Thriller",4.8,10144
11326,tt4555426,movie,Darkest Hour,2017,125,"Biography,Drama,War",7.4,202432
11327,tt4558362,movie,Our Story,2015,97,Drama,8.6,18086
11328,tt4558376,movie,Downhill,2020,86,"Comedy,Drama",4.9,12608
11329,tt4559006,movie,Ae Dil Hai Mushkil,2016,158,"Drama,Music,Musical",5.8,23611
11330,tt4560008,movie,This Beautiful Fantastic,2016,92,"Comedy,Drama,Romance",6.9,12047
11331,tt4560436,movie,Mile 22,2018,94,"Action,Thriller",6.1,79828
11333,tt4562518,movie,The Distinguished Citizen,2016,118,"Comedy,Drama",7.5,12230
11336,tt4565520,movie,The Layover,2017,88,"Comedy,Romance",4.7,14963
11337,tt4566758,movie,Mulan,2020,115,"Action,Adventure,Drama",5.7,148055
11338,tt4572514,movie,Patriots Day,2016,133,"Action,Crime,Drama",7.3,103527
11339,tt4572792,movie,The Book of Henry,2017,105,"Crime,Drama,Thriller",6.6,27741
11340,tt4573394,movie,Endless Corridor,2014,52,"Documentary,History",7.5,38236
11343,tt4575576,movie,Christopher Robin,2018,104,"Adventure,Comedy,Drama",7.2,78303
11344,tt4581576,movie,Aftermath,2017,94,"Drama,Thriller",5.7,25096
11347,tt4590256,movie,He's All That,2021,88,"Comedy,Romance",4.4,25164
11349,tt4593060,movie,Pinocchio,2022,105,"Adventure,Comedy,Drama",5.1,30256
11358,tt4594834,movie,Chi-Raq,2015,127,"Comedy,Crime,Drama",5.9,10176
11359,tt4595186,movie,Luckiest Girl Alive,2022,113,"Drama,Mystery,Thriller",6.4,33003
11360,tt4595882,movie,Can You Ever Forgive Me?,2018,106,"Biography,Comedy,Crime",7.1,52650
11361,tt4600952,movie,The Guardians,2017,89,"Action,Adventure,Comedy",4.0,13789
11365,tt4614584,movie,Purple Hearts,2022,122,"Drama,Music,Romance",6.7,35485
11366,tt4618398,movie,Boruto: Naruto The Movie,2015,95,"Action,Adventure,Animation",7.8,10827
11367,tt4622512,movie,Battle of the Sexes,2017,121,"Biography,Comedy,Drama",6.7,56134
11368,tt4624424,movie,Storks,2016,87,"Adventure,Animation,Comedy",6.8,62721
11374,tt4630562,movie,The Fate of the Furious,2017,136,"Action,Crime,Thriller",6.6,232204
11375,tt4633690,movie,Shot Caller,2017,121,"Crime,Drama,Thriller",7.3,87072
11376,tt4633694,movie,Spider-Man: Into the Spider-Verse,2018,117,"Action,Adventure,Animation",8.4,520612
11379,tt4635372,movie,Masaan,2015,109,Drama,8.1,28312
11382,tt4645330,movie,Denial,2016,109,"Biography,Drama",6.7,21733
11383,tt4645368,movie,It's Only the End of the World,2016,97,Drama,6.8,23704
11385,tt4648786,movie,Harriet,2019,125,"Action,Biography,Drama",6.7,27268
11386,tt4649466,movie,Kingsman: The Golden Circle,2017,141,"Action,Adventure,Comedy",6.7,327140
11387,tt4651520,movie,Bad Moms,2016,100,Comedy,6.2,125955
11388,tt4652650,movie,Please Stand By,2017,93,"Comedy,Drama",6.7,14261
11392,tt4666726,movie,Christine,2016,119,"Biography,Drama",6.9,15453
11393,tt4667094,movie,Fifty Shades of Black,2016,92,Comedy,3.5,21779
11395,tt4669264,movie,Beirut,2018,110,"Action,Crime,Drama",6.5,22631
11396,tt4669296,movie,Lords of Chaos,2018,118,"Biography,Drama,Horror",6.6,16273
11397,tt4669788,movie,On the Basis of Sex,2018,120,"Biography,Drama",7.1,34754
11398,tt4669986,movie,Loving,2016,123,"Biography,Drama,Romance",7.0,34686
11399,tt4679210,movie,Premam,2015,156,"Comedy,Drama,Romance",8.3,21110
11401,tt4680182,movie,Colossal,2016,109,"Comedy,Drama,Fantasy",6.2,65444
11402,tt4682266,movie,The New Mutants,2020,94,"Action,Horror,Mystery",5.3,79587
11403,tt4682786,movie,Collateral Beauty,2016,97,"Drama,Romance",6.7,100752
11404,tt4682788,movie,Loving Pablo,2017,123,"Biography,Crime,Drama",6.3,20700
11405,tt4685762,movie,The Craft: Legacy,2020,97,"Drama,Fantasy,Horror",4.5,13970
11408,tt4686844,movie,The Death of Stalin,2017,107,"Comedy,Drama,History",7.2,103533
11409,tt4687108,movie,In the Tall Grass,2019,101,"Horror,Mystery,Sci-Fi",5.4,56924
11412,tt4693358,movie,OtherLife,2017,96,"Crime,Drama,Mystery",6.2,15947
11413,tt4694544,movie,Once Upon a Time in Venice,2017,94,"Action,Comedy",5.3,19763
11414,tt4695012,movie,It Comes at Night,2017,91,"Drama,Horror,Mystery",6.2,94507
11415,tt4698584,movie,Neruda,2016,107,"Biography,Crime,Drama",6.8,10493
11416,tt4698684,movie,Hunt for the Wilderpeople,2016,101,"Adventure,Comedy,Drama",7.8,130930
11417,tt4701182,movie,Bumblebee,2018,114,"Action,Adventure,Sci-Fi",6.7,165339
11419,tt4701724,movie,Early Man,2018,89,"Adventure,Animation,Comedy",6.1,22348
11420,tt4703048,movie,6 Days,2017,94,"Action,Drama,History",6.2,22291
11421,tt4714568,movie,The Young Offenders,2016,83,"Adventure,Comedy,Crime",7.0,12701
11422,tt4714782,movie,Personal Shopper,2016,105,"Mystery,Thriller",6.1,40662
11427,tt4720702,movie,Bushwick,2017,94,"Action,Thriller",5.2,11749
11428,tt4721124,movie,The Exception,2016,107,"Drama,Romance,War",6.8,13897
11429,tt4727512,movie,Srimanthudu,2015,158,"Action,Drama",7.5,12667
11430,tt4728338,movie,Ali Baba and the Seven Dwarfs,2015,114,"Action,Comedy,Drama",5.6,20324
11431,tt4729430,movie,Klaus,2019,96,"Adventure,Animation,Comedy",8.1,148237
11436,tt4731136,movie,A Cure for Wellness,2016,146,"Drama,Fantasy,Horror",6.4,99435
11437,tt4731148,movie,Attraction,2017,132,"Drama,Romance,Sci-Fi",5.6,13117
11439,tt4733624,movie,Fatherhood,2021,109,"Comedy,Drama",6.6,37992
11440,tt4733640,movie,The Limehouse Golem,2016,109,"Crime,Mystery,Thriller",6.3,21706
11441,tt4736550,movie,The Great Hack,2019,114,"Biography,Documentary,History",7.0,23778
11443,tt4758646,movie,War Machine,2017,122,"Comedy,Drama,War",6.0,46998
11444,tt4761112,movie,The Mauritanian,2021,129,"Biography,Drama,Thriller",7.4,51694
11445,tt4761916,movie,Unfriended: Dark Web,2018,92,"Horror,Mystery,Thriller",6.0,33677
11446,tt4765284,movie,Pitch Perfect 3,2017,93,"Comedy,Music",5.8,64787
11447,tt4769824,movie,In This Corner (and Other Corners) of the World,2016,129,"Animation,Drama,Family",7.7,11241
11448,tt4769836,movie,The Do-Over,2016,108,"Action,Adventure,Comedy",5.7,47049
11449,tt4771896,movie,The Fury of a Patient Man,2016,92,"Crime,Drama,Thriller",6.7,12162
11454,tt4776998,movie,The Promise,2016,133,"Action,Adventure,Drama",6.0,176414
11455,tt4777008,movie,Maleficent: Mistress of Evil,2019,119,"Adventure,Family,Fantasy",6.6,105417
11456,tt4779682,movie,The Meg,2018,113,"Action,Horror,Sci-Fi",5.6,171791
11457,tt4781612,movie,Imperium,2016,109,"Biography,Crime,Drama",6.5,46348
11458,tt4786282,movie,Lights Out,2016,81,"Horror,Mystery",6.3,130476
11460,tt4795124,movie,How to Be a Latin Lover,2017,115,"Comedy,Drama",6.0,16398
11461,tt4799050,movie,Rough Night,2017,101,Comedy,5.2,52574
11462,tt4799064,movie,Mindhorn,2016,89,"Comedy,Thriller",6.3,12923
11463,tt4799066,movie,Midnight Sun,2018,91,"Drama,Romance",6.6,31767
11465,tt4805316,movie,A Dark Song,2016,100,"Drama,Fantasy,Horror",6.2,18249
11466,tt4807408,movie,The Best of Enemies,2019,133,"Biography,Drama,History",7.3,17307
11467,tt4814290,movie,Te3n,2016,136,"Drama,Mystery,Thriller",7.2,13183
11468,tt4815122,movie,Time Trap,2017,87,"Action,Adventure,Mystery",6.2,37252
11470,tt4823776,movie,The SpongeBob Movie: Sponge on the Run,2020,91,"Adventure,Animation,Comedy",5.9,18457
11471,tt4824302,movie,Mother's Day,2016,118,"Comedy,Drama,Romance",5.6,37470
11472,tt4824308,movie,God's Not Dead 2,2016,120,Drama,4.3,12684
11473,tt4827558,movie,High Life,2018,113,"Adventure,Drama,Horror",5.8,36207
11483,tt4832640,movie,Sultan,2016,170,"Action,Drama,Sport",7.0,46878
11487,tt4844140,movie,True History of the Kelly Gang,2019,124,"Biography,Crime,Drama",6.0,11573
11488,tt4846232,movie,Good Time,2017,102,"Crime,Drama,Thriller",7.3,123980
11489,tt4846340,movie,Hidden Figures,2016,127,"Biography,Drama,History",7.8,229585
11490,tt4849438,movie,Baahubali 2: The Conclusion,2017,167,"Action,Drama",8.2,101292
11491,tt4853102,movie,Batman: The Killing Joke,2016,76,"Action,Animation,Crime",6.4,57312
11493,tt4857264,movie,The Invisible Guest,2016,106,"Crime,Drama,Mystery",8.0,175621
11494,tt4859168,movie,Then Came You,2018,97,"Adventure,Comedy,Drama",6.9,12805
11495,tt4867110,movie,Swiped,2018,93,"Comedy,Romance",3.1,14425
11498,tt4876134,movie,The Misfits,2021,94,"Adventure,Comedy,Thriller",4.3,10387
11499,tt4877122,movie,The Emoji Movie,2017,86,"Adventure,Animation,Comedy",3.3,64819
11502,tt4878482,movie,Dumplin',2018,110,"Comedy,Drama",6.5,34357
11503,tt4881806,movie,Jurassic World: Fallen Kingdom,2018,128,"Action,Adventure,Sci-Fi",6.1,315985
11504,tt4882376,movie,First They Killed My Father,2017,136,"Biography,Drama,History",7.1,18633
11505,tt4897822,movie,Where to Invade Next,2015,120,"Comedy,Documentary",7.5,24863
11506,tt4899370,movie,Megan Leavey,2017,116,"Action,Biography,Drama",7.1,24171
11507,tt4900716,movie,Kapoor & Sons,2016,132,"Comedy,Drama,Family",7.7,26659
11508,tt4901306,movie,Perfect Strangers,2016,96,"Comedy,Drama",7.7,65651
11509,tt4908644,movie,Winter on Fire: Ukraine's Fight for Freedom,2015,102,Documentary,8.3,19216
11510,tt4912910,movie,Mission: Impossible - Fallout,2018,147,"Action,Adventure,Thriller",7.7,331862
11511,tt4913966,movie,The Curse of La Llorona,2019,93,"Horror,Mystery,Thriller",5.2,50767
11512,tt4914580,movie,The Age of Shadows,2016,140,"Action,History,Thriller",7.1,10147
11513,tt4916630,movie,Just Mercy,2019,137,"Biography,Crime,Drama",7.6,67788
11515,tt4924942,movie,The Invisible Guardian,2017,129,"Crime,Thriller",6.4,16168
11517,tt4925292,movie,Lady Bird,2017,94,"Comedy,Drama",7.4,289532
11519,tt4934950,movie,Talvar,2015,132,"Crime,Drama,Mystery",8.1,35647
11520,tt4935334,movie,Southbound,2015,89,Horror,5.9,19863
11521,tt4935372,movie,The Devil's Candy,2015,79,"Drama,Horror,Thriller",6.4,19726
11522,tt4935418,movie,Baskin,2015,97,"Crime,Drama,Fantasy",5.8,10933
11524,tt4936450,movie,Graduation,2016,128,"Crime,Drama",7.3,13814
11527,tt4943322,movie,The Ottoman Lieutenant,2017,106,"Drama,War",6.4,25852
11529,tt4944596,movie,May God Save Us,2016,127,"Crime,Drama,Thriller",7.1,11102
11531,tt4951982,movie,The Command,2018,117,"Action,Adventure,Drama",6.6,19263
11532,tt4954522,movie,Raw,2016,99,"Drama,Horror",7.0,78329
11534,tt4961380,movie,House on Willow Street,2016,90,"Action,Crime,Horror",4.7,11197
11535,tt4964788,movie,Everybody Knows,2018,133,"Crime,Drama,Mystery",6.9,34958
11536,tt4971344,movie,The Sisters Brothers,2018,122,"Drama,Western",6.9,65228
11537,tt4972062,movie,Don't Think Twice,2016,92,"Comedy,Drama",6.7,17746
11538,tt4972582,movie,Split,2016,117,"Horror,Thriller",7.3,494740
11540,tt4975722,movie,Moonlight,2016,111,Drama,7.4,307513
11542,tt4981966,movie,24,2016,164,"Action,Comedy,Drama",7.8,22329
11543,tt4983780,movie,Maanaadu,2021,147,"Action,Adventure,Sci-Fi",8.3,22730
11544,tt4986098,movie,The Titan,2018,97,"Drama,Mystery,Romance",4.8,31629
11545,tt4987556,movie,Thani Oruvan,2015,160,"Action,Crime,Thriller",8.4,20292
11546,tt4991384,movie,Visaaranai,2015,117,"Crime,Drama,Thriller",8.5,10902
11547,tt4995540,movie,Being the Ricardos,2021,131,"Biography,Drama",6.5,41336
11548,tt4995776,movie,The Red Sea Diving Resort,2019,129,"Drama,History,Thriller",6.6,29701
11549,tt4995790,movie,The Square,2017,151,"Comedy,Drama",7.2,65343
11552,tt4998632,movie,Ambulance,2022,136,"Action,Crime,Drama",6.1,66563
11553,tt5001718,movie,"Everything, Everything",2017,96,"Drama,Romance",6.3,39250
11554,tt5001754,movie,Braven,2018,94,"Action,Thriller",5.9,40888
11556,tt5012504,movie,Injustice,2021,78,"Action,Adventure,Animation",6.3,12682
11557,tt5013056,movie,Dunkirk,2017,106,"Action,Drama,History",7.8,652771
11558,tt5013984,movie,Gully,2019,84,"Crime,Drama",2.0,19051
11561,tt5016946,movie,Handsome Devil,2016,95,"Comedy,Drama,Sport",7.0,14732
11562,tt5022702,movie,Hush,2016,82,"Horror,Thriller",6.6,135034
11564,tt5027774,movie,"Three Billboards Outside Ebbing, Missouri",2017,115,"Comedy,Crime,Drama",8.1,503480
11566,tt5028340,movie,Mary Poppins Returns,2018,130,"Adventure,Animation,Comedy",6.7,88444
11567,tt5029608,movie,Frantz,2016,113,"Drama,History,Romance",7.5,16063
11568,tt5033998,movie,Charlie's Angels,2019,118,"Action,Adventure,Comedy",4.9,73890
11569,tt5034266,movie,Our Souls at Night,2017,103,"Drama,Romance",6.9,13755
11570,tt5034838,movie,Godzilla vs. Kong,2021,113,"Action,Sci-Fi,Thriller",6.3,207299
11571,tt5052448,movie,Get Out,2017,104,"Horror,Mystery,Thriller",7.7,601727
11573,tt5052474,movie,Sicario: Day of the Soldado,2018,122,"Action,Crime,Drama",7.0,148295
11577,tt5057140,movie,Hold the Dark,2018,125,"Action,Drama,Thriller",5.6,37608
11579,tt5059406,movie,I Am the Pretty Thing That Lives in the House,2016,89,"Drama,Horror,Mystery",4.6,14869
11580,tt5065822,movie,Ronaldo,2015,102,"Biography,Documentary,Sport",6.3,16185
11582,tt5071886,movie,Kabali,2016,153,"Action,Crime,Drama",6.1,13317
11583,tt5073620,movie,Below Her Mouth,2016,94,"Drama,Romance",5.5,12654
11584,tt5073642,movie,Color Out of Space,2019,111,"Horror,Mystery,Sci-Fi",6.2,48221
11585,tt5074352,movie,Dangal,2016,161,"Action,Biography,Drama",8.3,190722
11586,tt5075662,movie,The Isle,2018,96,"Fantasy,Mystery,Thriller",5.3,13377
11587,tt5076214,movie,Delibal,2015,117,"Drama,Romance",6.7,11213
11588,tt5078204,movie,Two Is a Family,2016,118,"Comedy,Drama",7.3,26807
11589,tt5080556,movie,2.0,2018,148,"Action,Sci-Fi,Thriller",6.1,24885
11590,tt5082014,movie,Charlie,2015,130,"Adventure,Drama,Romance",8.0,11198
11591,tt5083738,movie,The Favourite,2018,119,"Biography,Comedy,Drama",7.5,200196
11592,tt5084170,movie,Blade of the Immortal,2017,140,"Action,Drama,Fantasy",6.7,17980
11593,tt5085924,movie,Wildling,2018,92,"Drama,Fantasy,Horror",5.5,13889
11595,tt5093026,movie,Papillon,2017,133,"Adventure,Biography,Crime",7.2,75955
11596,tt5095030,movie,Ant-Man and the Wasp,2018,118,"Action,Adventure,Comedy",7.0,398851
11597,tt5096470,movie,Love Wedding Repeat,2020,100,"Comedy,Romance",5.5,20750
11598,tt5097410,movie,Noelle,2019,100,"Adventure,Comedy,Family",6.3,21568
11599,tt5098128,movie,To Father with Love,2016,168,"Action,Drama,Thriller",7.5,10425
11601,tt5104604,movie,Isle of Dogs,2018,101,"Adventure,Animation,Comedy",7.8,168624
11602,tt5108870,movie,Morbius,2022,104,"Action,Adventure,Horror",5.2,115537
11603,tt5109280,movie,Raya and the Last Dragon,2021,107,"Action,Adventure,Animation",7.3,150375
11604,tt5109784,movie,Mother!,2017,121,"Drama,Horror,Mystery",6.6,226146
11605,tt5111874,movie,My Scientology Movie,2015,99,Documentary,6.6,13024
11606,tt5112578,movie,Super Dark Times,2017,103,"Crime,Drama,Horror",6.6,23625
11607,tt5113040,movie,The Secret Life of Pets 2,2019,86,"Adventure,Animation,Comedy",6.4,62548
11608,tt5113044,movie,Minions: The Rise of Gru,2022,87,"Adventure,Animation,Comedy",6.6,59348
11610,tt5114588,movie,Dügün Dernek 2: Sünnet,2015,112,Comedy,6.3,10545
11611,tt5116302,movie,Togo,2019,113,"Adventure,Biography,Drama",7.9,49108
11612,tt5117428,movie,Wild Rose,2018,101,"Drama,Music",7.1,14045
11613,tt5117670,movie,Peter Rabbit,2018,95,"Adventure,Comedy,Crime",6.6,43352
11616,tt5121816,movie,The Bar,2017,102,"Adventure,Comedy,Horror",6.3,27229
11617,tt5126922,movie,The Pirates of Somalia,2017,116,"Biography,Drama",6.7,10225
11618,tt5133308,movie,At the End of the Tunnel,2016,120,"Crime,Drama,Thriller",7.0,14318
11620,tt5140878,movie,Annabelle: Creation,2017,109,"Horror,Mystery,Thriller",6.5,135061
11621,tt5143226,movie,12 Feet Deep,2017,85,"Horror,Thriller",5.3,17038
